gm_Id,Id_W,L,VDS,gm_gds
5.973202069593761,142.4000466657921,4.5e-08,0.7,11.52194485972957
5.463563547264438,161.4164898540999,4.5e-08,0.7,10.83094454408952
5.008339301086637,181.0451256038742,4.5e-08,0.7,10.17631803523057
4.602775387912538,201.1522886954128,4.5e-08,0.7,9.56155391911267
4.241744656959865,221.6217727949291,4.5e-08,0.7,8.987609130717296
3.920182167980327,242.3539633725087,4.5e-08,0.7,8.45374715359124
3.63333453637801,263.2642377832453,4.5e-08,0.7,7.958181890904166
3.376882403881104,284.2810830307755,4.5e-08,0.7,7.498542786337446
3.146982367711105,305.3442039399003,4.5e-08,0.7,7.072194235943394
2.940261332587545,326.4027687399332,4.5e-08,0.7,6.676444631846583
2.753785228990151,347.4138578587562,4.5e-08,0.7,6.308675964867866
2.585015931472592,368.3411333439197,4.5e-08,0.7,5.966418468110297
2.431764648051165,389.1537199901752,4.5e-08,0.7,5.647388533570608
2.29214642323103,409.8252767195055,4.5e-08,0.7,5.349502923593855
23.91018764027419,0.2775836403677907,4.5e-08,0.8,26.51672412258455
22.58358278122913,0.4629979842200723,4.5e-08,0.8,25.29520637225534
21.19510042522171,0.7494298860753602,4.5e-08,0.8,24.03149760681845
19.82386311176607,1.176608609144312,4.5e-08,0.8,22.81018423170373
18.54356465008814,1.793949553767685,4.5e-08,0.8,21.71388026267412
17.40511680815177,2.66317659310272,4.5e-08,0.8,20.80503523954341
16.42775257077535,3.862542927513419,4.5e-08,0.8,20.11479038812717
15.60014858462309,5.492063383554701,4.5e-08,0.8,19.64100574382574
14.88843474675554,7.678344962291097,4.5e-08,0.8,19.35289520588227
14.24690411454562,10.57697119041546,4.5e-08,0.8,19.19860252034812
13.62861254122689,14.3700318087341,4.5e-08,0.8,19.11371140047552
12.99442158222046,19.25664610048632,4.5e-08,0.8,19.03041480146323
12.31940878153562,25.43576568371278,4.5e-08,0.8,18.88721622194782
11.59558769363023,33.08326915203335,4.5e-08,0.8,18.63787755628624
10.83048623225796,42.32836907986069,4.5e-08,0.8,18.25734585023181
10.04239900255824,53.23577721174345,4.5e-08,0.8,17.7428445720172
9.254231926354434,65.79860986487682,4.5e-08,0.8,17.11010964368825
8.488006696026655,79.94324076931629,4.5e-08,0.8,16.38660282399538
7.761304148232077,95.54337010356645,4.5e-08,0.8,15.60424481860139
7.085855790740184,112.4384608174251,4.5e-08,0.8,14.79363170415459
6.467756819687192,130.4518809924404,4.5e-08,0.8,13.98054065730308
5.908551763408859,149.4057202102377,4.5e-08,0.8,13.18455533697059
5.406574538445166,169.1311243870494,4.5e-08,0.8,12.41916853596104
4.958173222030916,189.4743635203865,4.5e-08,0.8,11.69267495102519
